Methods,SVHN-FPR,SVHN-AUROC,places365-FPR,places365-AUROC,LSUN-FPR,LSUN-AUROC,iSUN-FPR,iSUN-AUROC,dtd-FPR,dtd-AUROC,AVG-FPR,AVG-AUROC
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-no-pcon_inc-stage6-seen-inc,7.206515058389675,98.47957897971727,80.60000000000001,65.66880333333333,45.6,86.92379333333335,51.05882352941177,83.23613071895424,24.804964539007095,94.67179078014185,41.85406062536171,85.79601942909602,47.93333333333333,53.800000000000004,46.760000000000005,47.93333333333333,61.45777777777778
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_new_only-stage1-seen-inc,2.7927166564228645,99.49332360172096,51.67,91.80905999999999,12.16,97.96553999999999,23.495798319327733,96.50278991596637,28.04964539007092,94.45609929078014,23.633632073164303,96.04536256169351,81.39999999999999,81.39999999999999,nan,81.39999999999999,81.39999999999999
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_new_only-stage1-seen-inc,2.8157652120467116,99.49543638598648,52.07000000000001,91.78062,12.280000000000001,97.97434000000001,23.876750700280112,96.49259383753501,28.368794326241137,94.43099290780142,23.882262047713592,96.03479662626458,81.6,81.6,nan,81.6,81.6
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage1-seen-inc,3.5494775660725257,99.03541794714198,49.4,89.47081999999999,25.669999999999998,95.15592,25.79271708683473,94.99903641456584,24.45035460992908,94.42049645390072,25.772509852567264,94.6163381631217,85.0,85.0,nan,85.0,85.0
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_new_only-stage2-seen-inc,4.828672403196067,99.22984403810695,50.8,90.18213,31.16,95.58924,26.733893557422974,95.40529971988796,29.822695035460995,93.49386524822695,28.669052199216004,94.78007580124437,66.4,62.0,70.8,66.4,73.9
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage2-seen-inc,3.78380454824831,98.85609250153655,52.75,85.08352,44.68,89.26303999999999,35.831932773109244,91.27913725490198,32.801418439716315,92.10170212765958,33.96943115221477,91.31669837681962,74.1,72.2,76.0,74.1,79.55
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_new_only-stage2-seen-inc,3.922095881991395,99.30043408113092,53.510000000000005,88.00229,47.63,91.72993000000001,36.19047619047619,92.07117086834734,33.51063829787234,92.0304609929078,34.95264207406799,92.6268571884772,68.2,66.8,69.6,68.2,74.9
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage3-seen-inc,3.891364474492932,98.75082206515057,61.050000000000004,83.03666666666666,45.98,89.12063999999998,40.817927170868344,90.50747338935575,35.60283687943262,90.86426713947989,37.46842570495878,90.45597385213057,69.8,70.39999999999999,69.5,69.8,76.29999999999998
pycil-lwf,79.63660110633067,83.23599992317149,77.32,78.670535,65.45,87.35794499999999,67.15966386554622,88.02345798319328,75.70921985815603,81.10600620567376,73.05509696600659,83.6787888224077
pycil-lwf,79.74031960663798,73.067561643588,90.71000000000001,57.974395294117656,85.18,68.64901882352942,84.02240896358543,78.23424485088152,77.2872340425532,74.85970379641218,83.38799252255532,70.55698488170576
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_new_only-stage3-seen-inc,4.3600184388445,99.16784214300348,58.87,86.68128,28.23,95.46347333333334,30.453781512605044,94.72031372549019,31.560283687943265,92.3563829787234,30.69481672787856,93.67785843611009,61.86666666666667,67.2,59.199999999999996,61.86666666666667,69.88888888888889
pycil-lwf,53.557160417947145,85.2180606774568,92.10000000000001,55.12217222222222,81.0,69.90766222222223,54.319327731092436,84.67201867413632,55.81560283687943,83.17319148936171,67.35841819718381,75.61862105707986
pycil-lwf,72.73355869698833,76.56936604341216,93.23,56.60179894736842,90.94,59.80389263157895,45.378151260504204,88.12878667256375,57.819148936170215,82.21157894736842,72.02017177873255,72.66308464845834
pycil-lwf,67.5860479409957,77.05658381991395,92.06,57.836536,90.92,60.883299,41.61344537815126,88.79073165266107,52.25177304964539,83.07288829787234,68.88625327375847,73.52800775408947
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_new_only-stage3-seen-inc,5.039950829748002,98.72325343167385,57.45,85.24699333333331,37.19,92.45252,31.27170868347339,94.09236227824462,27.76595744680851,92.6231560283688,31.74352339200598,92.6276570143241,62.2,69.19999999999999,58.699999999999996,62.2,70.66666666666667
pycil-lwf,76.48663183773817,70.57507353586794,90.85,56.77296952380952,90.5,55.87073142857143,59.45098039215686,83.7531823396025,59.37943262411347,79.64720871327255,75.3334089708017,69.32383310822479
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage4-seen-inc,4.183312845728334,98.70377420098339,73.27,79.67527499999998,49.17,88.47272000000001,50.77871148459384,88.26034733893557,41.04609929078014,90.04840425531914,43.68962472422046,89.03210415904763,62.2,62.2,62.2,62.2,72.77499999999999
pycil-lwf,85.31038721573448,64.59373882494273,88.49000000000001,60.123535454545454,93.36,49.09960545454546,55.753501400560225,85.49599694423225,63.351063829787236,76.88371212121213,77.25299048921637,67.2393177598956
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_new_only-stage4-seen-inc,7.917178856791642,98.3111708666257,74.44,82.91181,37.12,93.567815,36.99719887955182,93.70936134453781,33.61702127659574,91.25005319148936,38.01827980258784,91.95004208053057,56.2,60.4,54.800000000000004,56.2,66.46666666666667
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage5-seen-inc,4.290872771972956,98.70258912108176,77.42999999999999,78.948464,49.55,88.75377999999999,53.36694677871149,88.12118767507003,41.22340425531915,90.29842553191489,45.172244761200716,88.96488926561335,55.76,46.400000000000006,58.099999999999994,55.76,69.37199999999999
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage6-seen-inc,4.183312845728334,98.77367726900226,78.81,78.25962333333334,47.79,89.42412,53.62464985994397,87.91690382819795,39.32624113475177,90.82519503546101,44.74684076808482,89.0399038931989,50.96666666666667,48.8,51.4,50.96666666666667,66.30444444444444
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_new_only-stage4-seen-inc,11.339889366933004,97.31344114935465,77.58,77.93962,55.720000000000006,88.694865,42.6890756302521,91.32864425770309,36.96808510638298,90.75767730496455,44.85941002071362,89.20684954240447,56.45,61.0,54.93333333333334,56.45,67.1125
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_new_only-stage5-seen-inc,5.581591886908421,98.91470190534729,78.91,76.79465200000001,27.839999999999996,95.06274800000001,42.11764705882353,91.4652324929972,24.574468085106382,94.55612056737588,35.804741406167665,91.35869099314407,50.160000000000004,39.0,52.949999999999996,50.160000000000004,63.205333333333336
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_new_only-stage6-seen-inc,5.462507682851875,98.90259936488425,76.49000000000001,76.01151333333334,27.82,94.78972000000002,42.46498599439776,90.57074883286647,23.865248226950357,94.68279550827422,35.22054838084,90.99147540787165,49.166666666666664,59.4,47.12,49.166666666666664,60.86555555555556
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_new_only-stage5-seen-inc,4.59818684695759,99.01061923786109,72.02,77.010748,31.630000000000003,94.08024800000001,37.24369747899159,91.56706330532212,20.319148936170212,95.41821985815602,33.162206652423876,91.41737968026786,51.64,41.0,54.300000000000004,51.64,64.018
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_new_only-stage6-seen-inc,7.390903503380455,98.46045892235198,79.25999999999999,66.49829,44.529999999999994,87.11355333333334,48.49299719887955,84.36899719887955,25.0177304964539,94.59607565011821,40.93832623974277,86.20747502093661,47.56666666666667,54.2,46.239999999999995,47.56666666666667,61.276111111111106
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage1-seen-inc,3.5494775660725257,99.03540258143822,49.39,89.47062000000001,25.669999999999998,95.15584,25.79271708683473,94.99910364145659,24.45035460992908,94.42039007092198,25.77050985256727,94.61627125876338,85.0,85.0,nan,85.0,85.0
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage1-seen-inc,3.5494775660725257,99.03540258143822,49.39,89.47062000000001,25.669999999999998,95.15584,25.79271708683473,94.99910364145659,24.45035460992908,94.42039007092198,25.77050985256727,94.61627125876338,85.0,85.0,nan,50.96666666666667,66.30444444444444
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage2-seen-inc,3.7876459741856174,98.85608097725877,52.73,85.08198999999999,44.68,89.26216,35.831932773109244,91.27785994397759,32.801418439716315,92.10127659574468,33.96619943740223,91.3158735033962,74.1,72.2,76.0,74.1,79.55
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage2-seen-inc,3.7876459741856174,98.85608097725877,52.73,85.08198999999999,44.68,89.26216,35.831932773109244,91.27785994397759,32.801418439716315,92.10127659574468,33.96619943740223,91.3158735033962,74.1,72.2,76.0,50.96666666666667,66.30444444444444
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage3-seen-inc,3.891364474492932,98.75082974800247,61.06,83.03519333333334,45.97,89.11905999999999,40.82913165266107,90.5066442577031,35.60283687943262,90.86410165484634,37.470666601317326,90.45516579877703,69.8,70.39999999999999,69.5,69.8,76.29999999999998
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage3-seen-inc,3.891364474492932,98.75082974800247,61.06,83.03519333333334,45.97,89.11905999999999,40.82913165266107,90.5066442577031,35.60283687943262,90.86410165484634,37.470666601317326,90.45516579877703,69.8,70.39999999999999,69.5,50.96666666666667,66.30444444444444
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage4-seen-inc,4.183312845728334,98.70450407191149,73.29,79.674685,49.17,88.47021000000001,50.80112044817927,88.25877310924369,41.06382978723404,90.04726950354609,43.70165261622834,89.03108833694026,62.2,62.2,62.2,62.2,72.77499999999999
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage4-seen-inc,4.183312845728334,98.70450407191149,73.29,79.674685,49.17,88.47021000000001,50.80112044817927,88.25877310924369,41.06382978723404,90.04726950354609,43.70165261622834,89.03108833694026,62.2,62.2,62.2,50.96666666666667,66.30444444444444
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage5-seen-inc,4.290872771972956,98.70325752919484,77.41,78.94923600000001,49.54,88.75386,53.344537815126046,88.12045266106443,41.170212765957444,90.2978085106383,45.151124670611296,88.96492294017952,55.720000000000006,46.2,58.099999999999994,55.720000000000006,69.36399999999999
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage5-seen-inc,4.298555623847572,98.7071634910879,77.53999999999999,78.967404,49.58,88.79455200000001,53.46778711484595,88.13845154061623,41.40070921985816,90.29366666666667,45.25741039171034,88.98024753967417,55.64,46.400000000000006,57.95,50.96666666666667,66.28444444444445
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage6-seen-inc,4.167947141979102,98.77592578365089,78.69,78.27610666666666,47.5,89.44408666666665,53.344537815126046,87.92916526610645,39.20212765957447,90.81155437352247,44.58092252333593,89.04736775132262,50.83333333333333,48.8,51.239999999999995,50.83333333333333,66.27555555555554
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage6-seen-inc,4.141057160417947,98.7826918152018,78.79,78.32780666666666,47.33,89.55975666666667,53.32212885154062,88.0006274509804,39.43262411347518,90.81559101654845,44.60316202508675,89.09729472321281,50.866666666666674,48.8,51.28,50.866666666666674,66.26777777777777
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage1-seen-inc,3.537953288260602,99.0383451137062,49.43,89.46144000000001,25.650000000000002,95.1626,25.79271708683473,94.99529411764705,24.50354609929078,94.41418439716313,25.78284329487722,94.61437272570328,85.0,85.0,nan,50.866666666666674,66.26777777777777
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage1-seen-inc,3.537953288260602,99.0383451137062,49.43,89.46158,25.66,95.16235999999999,25.79271708683473,94.9953613445378,24.48581560283688,94.41432624113476,25.781297195586443,94.61439453987575,85.0,85.0,nan,50.83333333333333,66.27555555555554
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage2-seen-inc,3.7799631223110017,98.86170098340506,52.99,85.08520999999999,44.45,89.40477,35.88795518207283,91.31487955182074,33.06737588652482,92.09221631205673,34.03505883818173,91.35175536945651,73.9,71.8,76.0,50.866666666666674,66.23444444444443
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage2-seen-inc,3.7799631223110017,98.86104794099569,52.89,85.08609,44.440000000000005,89.38476000000001,35.79831932773109,91.31077871148459,32.96099290780142,92.09347517730497,33.97385507156871,91.34723036595706,73.8,71.8,75.8,50.83333333333333,66.22555555555554
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage3-seen-inc,3.8529502151198525,98.76465375947552,61.18,83.08062000000001,45.0,89.41282666666667,40.403361344537814,90.60686461251166,35.37234042553192,90.87586288416075,37.161730397037914,90.54816558456294,69.73333333333333,70.0,69.6,50.866666666666674,66.22333333333333
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage1-seen-inc,4.774892440073756,98.94682698217578,60.47,85.66536,13.94,97.48672,48.515406162464984,89.84031372549022,22.092198581560286,95.025,29.958499436819803,93.3928441415332,86.2,86.2,nan,86.2,86.2
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage1-seen-inc,4.778733866011063,98.94571296865395,60.5,85.65252000000001,13.950000000000001,97.48611999999999,48.549019607843135,89.82709243697478,22.056737588652485,95.02436170212766,29.96689821250133,93.38716142155127,86.2,86.2,nan,86.2,86.2
pycil-ewc,79.61739397664414,82.47516133988937,81.42,77.35923625000001,77.88000000000001,83.84373124999999,66.00560224089635,87.85576330532211,76.75531914893618,82.07665115248228,76.33566307329534,82.72210865953878
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage2-seen-inc,4.851720958819914,99.14923555623848,62.88,86.28284,41.260000000000005,93.21007000000002,46.61064425770308,91.07495798319327,37.03900709219858,90.74212765957445,38.52827446174432,92.09184623980124,70.39999999999999,72.0,68.8,70.39999999999999,78.3
pycil-ewc,72.59910878918254,76.92895531291803,94.53,51.37691058823529,96.00999999999999,49.779791764705884,91.64145658263305,67.8943101005108,88.31560283687944,66.10165415102212,88.61923364173899,62.416324383478425
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage2-seen-inc,3.65319606637984,99.21345651505838,59.95,84.42446,36.21,92.38650999999999,48.392156862745104,88.26153501400562,37.6063829787234,88.53593971631206,37.162347181569665,90.56438024907521,74.4,81.2,67.60000000000001,74.4,80.3
pycil-ewc,88.44499078057775,68.01394394932731,86.22999999999999,62.434520000000006,95.38,53.42234666666666,81.45658263305322,69.78448428260194,89.14893617021276,53.331323877068556,88.13210191676875,61.3973237551329
pycil-ewc,98.6977566072526,53.71487521431113,92.47999999999999,58.732093684210525,95.73,59.34449789473683,91.19327731092437,59.42429839304142,92.2695035460993,60.33168719671519,94.07410749285526,58.309490476603024
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage4-seen-inc,4.141057160417947,98.72686885371851,74.21,79.81024500000001,48.58,88.93695500000001,50.991596638655466,88.51016246498598,41.40070921985816,90.07823581560284,43.86467260378632,89.21249342686147,61.85000000000001,61.199999999999996,62.06666666666667,50.866666666666674,66.16499999999999
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage3-seen-inc,3.8683159188690843,98.7607995287851,61.150000000000006,83.06817333333333,45.269999999999996,89.33241333333335,40.53781512605042,90.57794957983192,35.42553191489362,90.87202127659573,37.250332591962625,90.5222714103759,69.73333333333333,70.0,69.6,50.83333333333333,66.21444444444444
pycil-ewc,96.7578365089121,46.04683927473878,92.17,54.065293999999994,95.28,62.44092799999999,89.91596638655463,41.636047058823536,82.07446808510637,63.12521631205674,91.23965419611461,53.462864929123825
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage5-seen-inc,4.256299938537185,98.73821296865397,78.12,79.2286,49.120000000000005,89.391008,53.008403361344534,88.47966834733893,42.145390070921984,90.30333333333334,45.33001867416074,89.22816452986524,55.32,45.6,57.75,50.866666666666674,66.11166666666666
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage4-seen-inc,4.137215734480639,98.71895743700061,73.32,79.757895,48.39,88.78596,50.46498599439776,88.42673949579832,40.93971631205674,90.06571808510637,43.450383608187025,89.15105400358107,62.050000000000004,62.0,62.06666666666667,50.83333333333333,66.18944444444445
pycil-ewc,99.9577443146896,53.29147496121989,93.24,54.109082857142866,97.26,63.86371047619047,93.92717086834735,61.57267066826731,94.84042553191489,64.48939547450185,95.84506814299036,59.46526688746449
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage3-seen-inc,11.635679164105717,97.5434823806597,79.08,73.91913333333332,39.290000000000006,93.25956666666667,55.76470588235294,89.65392343604107,35.336879432624116,89.1080378250591,44.22145289581655,88.69682872835197,64.4,74.4,59.4,64.4,73.66666666666667
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage6-seen-inc,4.137215734480639,98.8155462507683,79.49000000000001,78.73219666666667,47.22,90.15310666666667,53.42296918767507,88.42024276377218,41.205673758865245,90.78817375886526,45.09517173620419,89.38185322134782,50.53333333333333,48.6,50.92,50.53333333333333,66.05611111111111
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage5-seen-inc,4.279348494161033,98.72370006146282,77.94,79.116192,49.35,89.161784,53.24369747899159,88.34560448179272,41.755319148936174,90.30396453900708,45.31367302441775,89.13024901645252,55.559999999999995,46.2,57.9,50.83333333333333,66.16277777777778
pycil-ewc,99.23555623847572,54.431122883723525,91.64,53.576176363636364,98.68,51.981242727272736,96.62745098039215,49.732728291316526,95.37234042553192,54.11252901353966,96.31106952887997,52.76675985589776
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage3-seen-inc,13.233712354025814,96.86499436590863,68.71000000000001,75.81172000000001,34.79,91.95433333333332,46.476190476190474,89.05780018674136,27.677304964539008,92.36522458628842,38.17744155895106,89.21081449445435,65.4,77.8,59.199999999999996,65.4,75.33333333333333
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage6-seen-inc,4.167947141979102,98.79928165334972,79.69000000000001,78.52281333333333,47.63,89.90227333333334,53.96078431372548,88.23474136321195,41.15248226950355,90.80866430260048,45.32024274504163,89.25355479716576,50.7,48.6,51.12,50.7,66.14055555555557
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage4-seen-inc,22.60679164105716,94.74026006453596,71.63000000000001,83.17658000000002,53.04,88.61783500000001,75.37254901960785,77.11429691876751,45.354609929078016,84.88604609929075,53.600790117948605,85.70700361651885,59.0,68.8,55.733333333333334,59.0,70.0
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage4-seen-inc,38.383527965580825,90.06082513829135,73.68,81.40348,80.28,79.69292000000002,87.10364145658264,68.07798879551821,64.7517730496454,79.50997340425533,68.83978849436177,79.74903746761298,59.75,77.8,53.733333333333334,59.75,71.4375
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage5-seen-inc,32.7059004302397,91.5041103257529,88.48,63.003792000000004,49.79,89.29408400000001,66.8795518207283,84.15891092436976,41.48936170212766,89.28793617021277,55.868962790619136,83.44976668406709,52.28,55.2,51.55,52.28,66.456
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage6-seen-inc,66.13783036263061,79.30130096291744,92.9,50.914950000000005,87.91,70.17948333333332,77.93837535014005,71.16842577030812,49.59219858156028,87.96077423167849,74.89568085886619,71.90498685964748,45.666666666666664,62.0,42.4,45.666666666666664,62.99111111111111
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage5-seen-inc,44.871696373693915,90.6794898586355,90.16999999999999,69.11623199999998,68.67999999999999,88.555948,92.63865546218487,73.94958879551821,55.0354609929078,85.75787234042554,70.27916256575732,81.61182619891584,51.559999999999995,57.8,50.0,51.559999999999995,67.462
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_split-stage6-seen-inc,70.90119852489244,80.54564382298709,90.89,56.152139999999996,95.03,64.95119333333332,92.41456582633053,67.28914659197012,63.45744680851064,84.46814420803783,82.53864223194671,70.68125359126567,46.666666666666664,68.60000000000001,42.28,46.666666666666664,63.99611111111111
